bins	HOT_224_25M	HOT_225_25M	HOT_226_25M	HOT_227_25M	HOT_229_25M	HOT_231_25M	HOT_232_25M	HOT_233_25M	HOT_234_25M	HOT_236_25M	HOT_237_25M	HOT_238_25M	KFe386HP	KFe387AR	KFe389R8	KFe393NT	KFe395NB	KFe416ST	KMa156HP	KMa157AR	KMa158CB	KMa159R8	KMa160SB	KMa161R2	KMa162ST	KMa163NT	KMa164NR	KMa165NB	KOc290HP	KOc291AR	KOc293R8	KOc297NT	KOc299NB	KOc321ST	KSe054HP	KSe055AR	KSe056CB	KSe057R8	KSe058SB	KSe059R2	KSe060ST	KSe061NT	KSe062NR	KSe063NB
HIMB2401	0.005440259060427996	0.0012132043547426153	0.010022336473705915	0.006369058077441747	1.44984574274397	0.154403232519186	0.27600293498901246	0.03760880226798393	0.0074522813819109975	0.2160158986856098	0.33439392319717925	1.8605170635441375	1.591073342605214	2.1280530584166177	4.740810012952394	0.7933647271381329	6.015057852410384	0.5462447182696718	24.69357426708418	44.07999402742766	20.30093916795145	18.273415618436097	29.067207699544312	5.6175921489912914	1.287015290411258	0.3055633131331956	10.909720094819335	38.00321314905059	15.479688945766181	31.13598366987256	13.150699625923894	10.46432259575703	15.999299496234315	11.511365040259593	12.525479838918029	10.117093995286417	18.696556935343633	40.92521273952682	14.289282536492765	10.003302673005093	3.5906209017230752	1.9170841853712468	8.778054489778887	11.533459399731003
KORDI100	0.0022286793593374416	0.0	0.0	0.001746807968598008	0.5997652777142378	0.0007651115561064883	0.121078222285358	0.05673295507495936	0.0007027521622484331	0.005109105137597224	0.22043590247836384	0.10855351500202427	0.0	0.0	0.0	0.01848251455719354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17517513657927575	0.06485130215622245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03325302349188216	0.014630459734572814	0.00032768865844321393	0.0	0.0
KORDI49	0.0	0.0	0.0	0.0	0.00034186540171311693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006352732732981371	0.0061059013234179395	0.0018902146188738477	0.001713866162469138	0.0019983861447969427	0.0	0.0	0.0	0.00012838633442474219	0.009788021930806972	0.020328475583037447	0.024799573962630786	0.013260581532557351	0.0020633464935359267	0.01009425581981528	0.0008839704162264236	0.004088036117298749	0.002648821176125589	0.007800369341863321	0.033867170052722176	0.003795728476723053	0.0	0.0	0.0	0.0004655694922748797	0.0030440601419179777
KORDI52	0.0019895354559884212	0.0	0.00016171279335119233	0.0013209136341522877	0.32222220972794935	0.015878253332183324	0.04295335248213586	0.0022422422191007915	0.0	0.0026622040757677155	0.05906249601879104	0.2412261168128466	0.0010713409927630253	0.006798271555473745	0.025921452152691878	0.060265565422295886	0.035330747412179266	0.02198249389063824	0.1858910287106079	0.3499442506803923	0.1618437212849594	0.1597411822004851	0.23714610589612314	0.04317955339809578	0.09313790043649044	0.0312037974748633	0.1000185175404273	0.3148984177646461	0.24743893983980633	0.3688343422130433	0.20423400468627587	0.12817246969359125	0.18664560997478102	0.13172974319053998	0.09808062467033392	0.1025551178950066	0.19261841358456186	0.5385613528666459	0.13052934064538052	0.09274789851665789	0.01759567808139565	0.0032001851642505163	0.055727614083779055	0.10262066141031596
MED4	3.7527636299990244	2.171261613415874	1.1031838802775846	2.4589441638106195	4.737768626060443	6.36361418535054	3.34782694842284	2.89576344041164	1.1909288310448833	1.339168275097608	2.0814956176658104	1.1240622938677791	0.0	0.0	0.0	0.31841202655388795	0.0	0.420224462692906	0.0	0.0	0.0	0.0	0.0	0.003532785072690954	0.24410689014273135	0.3616671268631628	0.009862671826808583	0.0	0.0	0.0	0.0	0.002163757299494604	0.0	0.00135928343173379	0.0	0.0	0.0	0.0	0.0	0.006959240813180146	0.024015109672074316	0.007153434946440696	0.0	0.0
MIT9107	25.732362576125094	14.182582199072984	9.315683148347196	12.070135332442263	28.54387745352446	26.395062712288507	29.410693582533668	23.254022722179748	18.695273819863385	15.336071410349147	24.631480882703112	19.796238507193348	0.0	0.0	0.0033847066421018378	2.8433293239719832	0.044315625268773105	3.5591658522396954	0.00884243865804281	0.04449371149937205	0.007145691695368067	0.008984905941974052	6.706130874261811e-05	0.4538254612745684	2.5951822014839454	3.438415358813571	0.6037445001252852	0.09292981419807371	0.0	0.0	0.0	0.35974686877586914	0.0	0.5660021472210575	0.0	0.0	0.0	0.0	0.0	0.9479373037745071	2.184632773604399	1.1559013946418564	0.0	0.0
MIT9201	52.65066726818893	28.563373689414714	18.780494919764337	22.145057227478212	48.9422640556479	49.23336522901383	60.2461199178842	49.88864462505187	42.207665030597056	30.58514791115872	43.424236907080505	35.33268393083838	0.0	0.0	0.008626341092939535	5.059776474111797	0.11380167091250136	6.411721227398794	0.012119316735049937	0.09834707186802155	0.011803646052172054	0.012211358602697684	0.0	0.9376856571221344	5.146481144672307	6.605091808583335	1.2983042372181315	0.17696525809298086	0.0	0.0	0.0	0.9306830270606714	0.0	1.329571186706137	0.0	0.0	0.0	0.0	0.0	2.256496936337127	5.053169202334899	2.802432246588801	0.0	0.0
MIT9202	44.51993883193999	23.437933905528737	15.779170262436535	17.831547392156963	38.7659119066417	37.953025308784255	47.62461322947779	39.013853113734065	35.10345401401374	24.343658399173556	33.339502137728736	28.324262892395637	0.0	0.0	0.007154071577391945	3.853044945691334	0.07042892412298611	4.839402482491584	0.007403715636089554	0.06031318479582126	0.0068854711441835555	0.012007289635293012	0.0	0.6657995287268822	3.7850642699753148	4.967457962162484	0.8929499435862538	0.11262708072833151	0.0	0.0	0.0	0.7182310599413155	0.0	1.0812634912824288	0.0	0.0	0.0	0.0	0.0	1.857412242718534	4.253216886057996	2.2488945327343273	0.0	0.0
MIT9211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025600262813665346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIT9215	41.55498536944225	21.990582665477092	14.527316966260292	16.369204533250926	36.10547004091883	35.265065883628395	44.34668802851564	36.262544217586985	32.360837533182924	22.66125524807595	31.727255716512584	26.81060357677117	0.0	0.0	0.004012986005342551	3.5268281858010435	0.0514731174245432	4.5197098414088295	0.01057234921119972	0.04235655711333967	0.007287536628957932	0.009413099716199242	0.00019206846129129378	0.614301073056379	3.55436748064471	4.66227822869145	0.8162936580539859	0.10812316168118422	0.0	0.0	0.0	0.6222139183284386	0.0	1.0073695315721312	0.0	0.0	0.0	0.0	0.0	1.7261859530056667	3.9010423610326357	2.0912434176424615	0.0	0.0
